"","Recording_ID","Recordist","License","Url"
"5636",538435,"Jose A. Neila Ballesteros","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/538435"
"5637",122538,"Rob van Bemmelen","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/122538"
"5638",491797,"Anthony McGeehan ","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/491797"
"5639",314254,"Marco Preziosi","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/314254"
"5640",94965,"Richard Dunn","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/94965"
"5641",319012,"Ashley Fisher","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/319012"
"5642",170186,"Jerome Fischer","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/170186"
"5643",372679,"Antonio Xeira","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/372679"
"5644",72631,"Volker Arnold","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/72631"
"5645",58764,"Niels Krabbe","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/58764"
"5646",141723,"Bernard BOUSQUET","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/141723"
"5647",120941,"Lars Lachmann","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/120941"
"5648",142084,"Kathy Hinde","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/142084"
"5649",288134,"Jack Berteau","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/288134"
"5650",431776,"Elias A. Ryberg","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/431776"
"5651",542198,"Antony Schubert","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/542198"
"5652",175950,"Lars Buckx","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/175950"
"5653",553578,"Peter Stronach","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/553578"
"5654",251959,"Jordi Calvet","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/251959"
"5655",79062,"Volker Arnold","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/79062"
"5656",364518,"maudoc","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/364518"
"5657",485309,"Andrew Harrop","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/485309"
"5658",464305,"Stanislas Wroza","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/464305"
"5659",424547,"Giuseppe Speranza","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/424547"
"5660",33247,"Ruud van Beusekom","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/33247"
"5661",487401,"Nelson Conceição","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/487401"
"5662",325327,"Jarek Matusiak","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/325327"
"5663",540211,"Will Langdon","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/540211"
"5664",425726,"Borja","//creativecommons.org/licenses/by-sa/4.0/","//www.xeno-canto.org/425726"
"5665",553156,"Joost van Bruggen","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/553156"
"5666",416213,"Lars Edenius","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/416213"
"5667",94968,"Richard Dunn","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/94968"
"5668",366492,"Thomas Lüthi","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/366492"
"5669",364460,"Sonnenburg","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/364460"
"5670",77467,"Niels Krabbe","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/77467"
"5671",24740,"Stuart Fisher","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/24740"
"5672",182265,"Michele Peron","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/182265"
"5673",265842,"Simone Todisco","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/265842"
"5674",34074,"Herman van Oosten","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/34074"
"5675",416948,"Harry Hussey","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/416948"
"5676",417014,"Elias A. Ryberg","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/417014"
"5677",538648,"Clara Rondeau","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/538648"
"5678",182120,"Herman van der Meer","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/182120"
"5679",142373,"Erik Roels","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/142373"
"5680",412429,"David Bissett","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/412429"
"5681",551378,"Niels Van Doninck","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/551378"
"5682",474177,"Nelson Conceição","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/474177"
"5683",436416,"Jack Berteau","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/436416"
"5684",254856,"Pascal Christe","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/254856"
"5685",553141,"WINDELS Martin","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/553141"
"5686",468808,"Bodo Sonnenburg","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/468808"
"5687",548910,"Ruslan Mazuryk","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/548910"
"5688",416910,"Elias A. Ryberg","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/416910"
"5689",487104,"Krzysztof Deoniziak","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/487104"
"5690",76836,"Marco Dragonetti","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/76836"
"5691",477059,"Niels Krabbe","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/477059"
"5692",551230,"Peter","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/551230"
"5693",145729,"Jarek Matusiak","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/145729"
"5694",36598,"Tomas Belka","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/36598"
"5695",101374,"Krzysztof Deoniziak","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/101374"
"5696",368046,"Elias A. Ryberg","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/368046"
"5697",44645,"Marco Dragonetti","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/44645"
"5698",422328,"maudoc","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/422328"
"5699",175864,"Piotr Szczypinski","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/175864"
"5700",134600,"Herman van der Meer","//creativecommons.org/licenses/by-nc-nd/3.0/","//www.xeno-canto.org/134600"
"5701",316348,"David Bissett","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/316348"
"5702",155371,"Tom Wulf","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/155371"
"5703",414225,"Frank Lambert","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/414225"
"5704",368966,"Jerome Fischer","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/368966"
"5705",94967,"Richard Dunn","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/94967"
"5706",367355,"Elias A. Ryberg","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/367355"
"5707",376432,"Sonnenburg","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/376432"
"5708",326637,"Jordi Calvet","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/326637"
"5709",330678,"Jim Holmes","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/330678"
"5710",394537,"Frank Roos","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/394537"
"5711",179508,"Herman van der Meer","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/179508"
"5712",431783,"Elias A. Ryberg","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/431783"
"5713",413874,"Ruslan Mazuryk","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/413874"
"5714",371272,"Krzysztof Deoniziak","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/371272"
"5715",189970,"Lars Lachmann","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/189970"
"5716",141505,"Antony Schubert","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/141505"
"5717",112322,"Elias A Ryberg","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/112322"
"5718",546894,"Didier Collin","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/546894"
"5719",420207,"Stephan Risch","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/420207"
"5720",345077,"Mathieu Taillade","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/345077"
"5721",544253,"Gerard OLIVIER","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/544253"
"5722",374878,"Peter Boesman","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/374878"
"5723",91707,"Herman van der Meer","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/91707"
"5724",253619,"Cedric Mroczko","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/253619"
"5725",487397,"Nelson Conceição","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/487397"
"5726",409769,"Yoann Blanchon","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/409769"
"5727",436193,"Jack Berteau","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/436193"
"5728",67409,"Louis A. Hansen","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/67409"
"5729",415748,"Andres Angulo ","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/415748"
"5730",170653,"Bram Piot","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/170653"
"5731",513038,"Olivier SWIFT","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/513038"
"5732",413808,"Harry Hussey","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/413808"
"5733",53733,"manuel Grosselet","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/53733"
"5734",141928,"Herman van der Meer","//creativecommons.org/licenses/by-nc-nd/3.0/","//www.xeno-canto.org/141928"
"5735",416192,"Niels Krabbe","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/416192"
"5736",477290,"Guido O. Keijl","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/477290"
"5737",78036,"Mike Nelson","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/78036"
"5738",241590,"Sonnenburg","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/241590"
"5739",145633,"Patrik Åberg","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/145633"
"5740",186628,"Michele Peron","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/186628"
"5741",175865,"Piotr Szczypinski","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/175865"
"5742",482678,"Lars Lachmann","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/482678"
"5743",143102,"Fernand DEROUSSEN","//creativecommons.org/licenses/by-nc-nd/3.0/","//www.xeno-canto.org/143102"
"5744",407612,"maudoc","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/407612"
"5745",416940,"Lars Edenius","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/416940"
"5746",416373,"Olivier SWIFT","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/416373"
"5747",155599,"Jack Berteau","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/155599"
"5748",386477,"Jack Berteau","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/386477"
"5749",465727,"Marie-Lan Taÿ Pamart","//creativecommons.org/licenses/by-sa/4.0/","//www.xeno-canto.org/465727"
"5750",150605,"Jarek Matusiak","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/150605"
"5751",347351,"Tero Linjama","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/347351"
"5752",502462,"Nelson Conceição","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/502462"
"5753",467255,"Joost van Bruggen","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/467255"
"5754",474324,"Elias A. Ryberg","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/474324"
"5755",420344,"Vincent Pourchaire","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/420344"
"5756",535477,"Stanislas Wroza","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/535477"
"5757",364960,"Annette Hamann","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/364960"
"5758",546304,"Paul Holt","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/546304"
"5759",413875,"Ruslan Mazuryk","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/413875"
"5760",136057,"Herman van der Meer","//creativecommons.org/licenses/by-nc-nd/3.0/","//www.xeno-canto.org/136057"
"5761",77562,"Jacques PREVOST","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/77562"
"5762",36759,"Tomas Belka","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/36759"
"5763",483081,"Olivier SWIFT","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/483081"
"5764",550908,"Giuseppe Speranza","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/550908"
"5765",420285,"Giuseppe Speranza","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/420285"
"5766",546939,"Vincent Pourchaire","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/546939"
"5767",325328,"Jarek Matusiak","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/325328"
"5768",436418,"Jack Berteau","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/436418"
"5769",131702,"Fernand DEROUSSEN","//creativecommons.org/licenses/by-nc-nd/3.0/","//www.xeno-canto.org/131702"
"5770",277196,"Jordi Calvet","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/277196"
"5771",179509,"Herman van der Meer","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/179509"
"5772",344660,"Patrik Åberg","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/344660"
"5773",344507,"johannes buhl","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/344507"
"5774",552650,"Ad Postma","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/552650"
"5775",382643,"Antonio Xeira","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/382643"
"5776",269084,"Alexander Kurthy","//creativecommons.org/licenses/by-sa/4.0/","//www.xeno-canto.org/269084"
"5777",468535,"Dominic Garcia-Hall","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/468535"
"5778",316548,"Gerard OLIVIER","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/316548"
"5779",423153,"Dmitry Kulakov","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/423153"
"5780",25866,"Niels Krabbe","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/25866"
"5781",415258,"Romuald Mikusek","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/415258"
"5782",76333,"Volker Arnold","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/76333"
"5783",367522,"Elias A. Ryberg","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/367522"
"5784",138570,"Bernard BOUSQUET","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/138570"
"5785",511215,"Olivier SWIFT","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/511215"
"5786",552252,"Franz Lindinger","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/552252"
"5787",186197,"Piotr Szczypinski","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/186197"
"5788",299900,"Eetu Paljakka","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/299900"
"5789",82031,"Claus Fischer","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/82031"
"5790",237905,"Matthias Hemprich","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/237905"
"5791",100759,"Krzysztof Deoniziak","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/100759"
"5792",98511,"Herman van der Meer","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/98511"
"5793",25695,"Niels Krabbe","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/25695"
"5794",240180,"Beatrix Saadi-Varchmin","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/240180"
"5795",240340,"Beatrix Saadi-Varchmin","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/240340"
"5796",135518,"Piotr Szczypinski","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/135518"
"5797",104038,"Jarek Matusiak","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/104038"
"5798",473923,"maudoc","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/473923"
"5799",189850,"david m","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/189850"
"5800",141939,"Stein Ø. Nilsen","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/141939"
"5801",414528,"Krzysztof Deoniziak","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/414528"
"5802",137979,"Hallgeir Fisketjøn","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/137979"
"5803",430511,"Jorge Leitão","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/430511"
"5804",102186,"Volker Arnold","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/102186"
"5805",415837,"Andres Angulo ","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/415837"
"5806",161517,"Fernand Deroussen","//creativecommons.org/licenses/by-nc-nd/3.0/","//www.xeno-canto.org/161517"
"5807",396354,"Livon","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/396354"
"5808",77468,"Niels Krabbe","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/77468"
"5809",421349,"James Bradley","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/421349"
"5810",410956,"Niels Van Doninck","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/410956"
"5811",83196,"Jelmer Poelstra","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/83196"
"5812",475472,"Manuel Grosselet","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/475472"
"5813",468941,"Pawel Szymanski","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/468941"
"5814",161908,"Fernand Deroussen","//creativecommons.org/licenses/by-nc-nd/3.0/","//www.xeno-canto.org/161908"
"5815",441319,"Elias A. Ryberg","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/441319"
"5816",462512,"Jorge Leitão","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/462512"
"5817",252139,"Elias A. Ryberg","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/252139"
"5818",507637,"Jack Berteau","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/507637"
"5819",281562,"Peter Boesman","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/281562"
"5820",491851,"Jorge Leitão","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/491851"
"5821",98697,"Johannes Buhl","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/98697"
"5822",468253,"Bodo Sonnenburg","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/468253"
"5823",29723,"Mathias Ritschard","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/29723"
"5824",120946,"Lars Lachmann","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/120946"
"5825",313208,"Sonnenburg","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/313208"
"5826",365508,"Gerard OLIVIER","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/365508"
"5827",477520,"Stephan Risch","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/477520"
"5828",236480,"Terje Kolaas","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/236480"
"5829",42597,"Patrik Åberg","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/42597"
"5830",53832,"Niels Krabbe","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/53832"
"5831",436000,"Jack Berteau","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/436000"
"5832",484207,"Albert Lastukhin","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/484207"
"5833",256257,"johannes buhl","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/256257"
"5834",453325,"Mimosa","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/453325"
"5835",320515,"Louise M","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/320515"
"5836",488856,"johannes buhl","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/488856"
"5837",390696,"Esperanza Poveda","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/390696"
"5838",378826,"Roby","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/378826"
"5839",337131,"david m","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/337131"
"5840",476353,"david m","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/476353"
"5841",181123,"Frank Holzapfel","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/181123"
"5842",376393,"johannes buhl","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/376393"
"5843",318509,"Antonio Xeira","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/318509"
"5844",330184,"johannes buhl","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/330184"
"5845",185952,"Buhl Johannes","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/185952"
"5846",391042,"david m","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/391042"
"5847",134329,"Fernand DEROUSSEN","//creativecommons.org/licenses/by-nc-nd/3.0/","//www.xeno-canto.org/134329"
"5848",175272,"Herman van der Meer","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/175272"
"5849",183150,"Frank Holzapfel","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/183150"
"5850",441987,"david m","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/441987"
"5851",336983,"david m","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/336983"
"5852",183560,"Piotr Szczypinski","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/183560"
"5853",94963,"Richard Dunn","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/94963"
"5854",335855,"johannes buhl","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/335855"
"5855",541814,"Gaëtan Mineau","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/541814"
"5856",472106,"david m","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/472106"
"5857",549527,"Stanislas Wroza","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/549527"
"5858",132581,"Nicole Bouglouan","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/132581"
"5859",391106,"Vivek Puliyeri","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/391106"
"5860",553659,"Niels Van Doninck","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/553659"
"5861",474318,"Daniel Goris","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/474318"
"5862",467500,"Peter Nociar","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/467500"
"5863",324062,"Frank Lambert","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/324062"
"5864",349289,"david m","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/349289"
"5865",332021,"George Wagner","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/332021"
"5866",536076,"johannes buhl","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/536076"
"5867",122258,"Rory Nefdt","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/122258"
"5868",364713,"Matthias Hemprich","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/364713"
"5869",172536,"Frank Holzapfel","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/172536"
"5870",252520,"Frank Holzapfel","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/252520"
"5871",394538,"Frank Roos","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/394538"
